"","Date","ID","Site","randLat","randLon","Winter","Mean_Veg_Height_25_m","Mean_Veg_Height_50_m","Mean_Veg_Height_100_m","Mean_Veg_Height_200_m","Sd_Veg_Height_25_m","Sd_Veg_Height_50_m","Sd_Veg_Height_100_m","Sd_Veg_Height_200_m","mean_Pop_Dens_25_m","mean_Pop_Dens_50_m","mean_Pop_Dens_100_m","mean_Pop_Dens_200_m","mean_Single_House_25_m","mean_Single_House_50_m","mean_Single_House_100_m","mean_Single_House_200_m","mean_Semi_Detached_House_25_m","mean_Semi_Detached_House_50_m","mean_Semi_Detached_House_100_m","mean_Semi_Detached_House_200_m","mean_Row_House_25_m","mean_Row_House_50_m","mean_Row_House_100_m","mean_Row_House_200_m","mean_App_Duplex_25_m","mean_App_Duplex_50_m","mean_App_Duplex_100_m","mean_App_Duplex_200_m","mean_App_Less_5_Storeys_25_m","mean_App_Less_5_Storeys_50_m","mean_App_Less_5_Storeys_100_m","mean_App_Less_5_Storeys_200_m","mean_App_Over_5_Storeys_25_m","mean_App_Over_5_Storeys_50_m","mean_App_Over_5_Storeys_100_m","mean_App_Over_5_Storeys_200_m","sd_Pop_Dens_25_m","sd_Pop_Dens_50_m","sd_Pop_Dens_100_m","sd_Pop_Dens_200_m","sd_Single_House_25_m","sd_Single_House_50_m","sd_Single_House_100_m","sd_Single_House_200_m","sd_Semi_Detached_House_25_m","sd_Semi_Detached_House_50_m","sd_Semi_Detached_House_100_m","sd_Semi_Detached_House_200_m","sd_Row_House_25_m","sd_Row_House_50_m","sd_Row_House_100_m","sd_Row_House_200_m","sd_App_Duplex_25_m","sd_App_Duplex_50_m","sd_App_Duplex_100_m","sd_App_Duplex_200_m","sd_App_Less_5_Storeys_25_m","sd_App_Less_5_Storeys_50_m","sd_App_Less_5_Storeys_100_m","sd_App_Less_5_Storeys_200_m","sd_App_Over_5_Storeys_25_m","sd_App_Over_5_Storeys_50_m","sd_App_Over_5_Storeys_100_m","sd_App_Over_5_Storeys_200_m","Road_Length_25_m","Road_Length_50_m","Road_Length_100_m","Road_Length_200_m","Dist_to_Nearest_Feeder_m"
"34","2025-01-27","610",6,45.4615868142642,-73.6479655866455,3,2.74222392659333,3.8296069031259,4.83042475754778,4.86727913359457,4.54650751284492,5.0350154222043,5.80315594149072,5.57540895746624,6477.1,6477.1,5903.925,5892.53137254902,70,70,55.8333333333333,49.0196078431373,50,50,62.5,63.921568627451,0,0,0,0,50,50,67.5,75,95,95,92.0833333333333,90.1960784313726,20,20,8.33333333333333,12.156862745098,0,0,1211.0614691441,1591.66398595812,0,0,15.9307212262307,17.2342568114537,0,0,12.5227066490508,14.2938352267751,0,0,0,0,0,0,31.6586911806652,33.0302891298275,0,0,2.57464325272219,6.24185744099667,0,0,10.2985730108887,32.6994633283298,664.945216778241,1859.12548658218,5524.91061125264,15942.1093213463,90.9519314620718
"35","2025-02-05","610",6,45.4617799571076,-73.6541740848411,3,7.50726636565151,6.87195733085936,6.69228510718915,5.61720429988996,6.51411759353592,6.3607196016725,6.36127368096774,5.96704807035376,7485.5,7485.5,7485.5,7728.84038461539,30,30,30,30.2884615384615,15,15,15,20.8653846153846,0,0,0,3.84615384615385,120,120,120,82.5,45,45,45,114.711538461538,0,0,0,6.15384615384615,0,0,0,1217.32999429233,0,0,0,22.4790416885103,0,0,0,22.2226071485013,0,0,0,7.58063739723886,0,0,0,50.667118161043,0,0,0,127.014795577625,0,0,0,27.3792426135843,287.531820130281,755.832023963112,3950.19787838361,19178.2023761433,9.28441582817216
"36","2025-02-08","610",6,45.460340848719,-73.6496537790524,3,5.45407572566835,5.82119596564017,5.25748487207385,5.84372989408562,5.10354267143265,5.00062779955021,4.99087963254624,5.54524427589955,7087.2,7087.2,6658.4,6008.7862745098,60,60,56.1538461538462,55.0980392156863,80,80,77.6923076923077,66.2745098039216,0,0,0,0,40,40,50.7692307692308,70.0980392156863,90,90,90,81.5686274509804,0,0,0,0.392156862745098,0,0,1046.68782993466,1276.38703707294,0,0,9.38834520248513,15.9527488564959,0,0,5.63300712149108,22.0871713276033,0,0,0,0,0,0,26.2873665669584,33.4438364437818,0,0,0,21.8057376870958,0,0,0,2.80056016805602,247.058910010202,1112.48282883921,5359.54308612262,19184.26696773,142.037562334337
"37","2025-02-10","610",6,45.459724578716,-73.6499196131081,3,6.98763999748096,5.88208211027731,5.786326184306,5.81522834392259,4.92082674013188,5.76461173580048,5.63652792854044,5.52451738933378,7087.2,6700.5,6241.35,5861.01153846154,60,68.3333333333333,60,59.4230769230769,80,56.6666666666667,61.7857142857143,56.5384615384615,0,0,0,0,40,60,67.8571428571429,77.5961538461539,90,68.3333333333333,76.0714285714286,69.9038461538461,0,0,0,0,0,669.784047286885,1154.47212162762,1200.46972157288,0,14.4337567297406,16.9841555121689,18.6729815864339,0,40.4145188432738,28.7299858668968,29.1806150659293,0,0,0,0,0,34.6410161513775,33.55330350091,31.8003943836591,0,37.5277674973257,27.6779953857108,29.4473672150404,0,0,0,0,207.00082502811,1350.90504115149,5101.12750365408,18186.0254562667,166.213681496867
"38","2025-02-12","610",6,45.4606342124855,-73.6488529015554,3,2.48538250252902,4.46700120107797,5.10697685039686,5.51879398605827,3.85990820886562,4.88195180621402,5.17952785275436,5.52051974176003,7087.2,6390.4,5925.86666666667,5759.62941176471,60,53.75,49.5833333333333,50,80,76.25,73.75,69.5098039215686,0,0,0,0,40,57.5,69.1666666666667,73.5294117647059,90,90,90,89.1176470588235,0,0,0,1.56862745098039,0,1393.6,1435.20913479746,1353.70027233419,0,12.5,12.8732162636109,14.3527000944073,0,7.5,7.72392975816656,12.6986181122508,0,0,0,0,0,35,36.0450055381106,34.4571344955882,0,0,0,9.25774715321936,0,0,0,5.43048764646707,725.834091390458,2047.1420807161,6578.30959326831,18998.7825128813,105.093017111836
"39","2025-02-19","610",6,45.460615758742,-73.6504381830807,3,4.64216367236355,5.54694578394305,5.82452012594805,6.14541035516219,4.47160811225793,4.66051020882629,5.07284249654036,5.5887466681449,7087.2,7087.2,7087.2,6489.57962962963,60,60,60,61.8518518518519,80,80,80,63.7962962962963,0,0,0,0,40,40,40,61.2962962962963,90,90,90,76.7592592592593,0,0,0,0,0,0,0,970.289134184672,0,0,0,14.4488785324524,0,0,0,27.9138699747483,0,0,0,0,0,0,0,30.5327721424538,0,0,0,26.4246420051687,0,0,0,0,302.397445540173,760.234146337426,3190.63212195134,18003.3363226597,73.6995121566202
"40","2025-02-21","610",6,45.4607173870987,-73.6538380124353,3,5.7873877435602,7.79994375708607,7.62223880113557,6.0700416204462,5.46369624083259,6.7332351582078,6.82219850297608,5.98053335158616,7485.5,7485.5,7221.93076923077,7373.22941176471,30,30,42.6923076923077,42.843137254902,15,15,18.0769230769231,23.0392156862745,0,0,1.15384615384615,3.23529411764706,120,120,100,74.9019607843137,45,45,67.6923076923077,114.705882352941,0,0,0,0,0,0,878.17611026549,1115.34036837086,0,0,27.0505225315662,31.2770667096642,0,0,18.8788309068718,26.8901177270117,0,0,4.16025147168922,6.23085302440723,0,0,37.4165738677394,48.471540062994,0,0,87.8591530190837,129.051973114346,0,0,0,0,144.786526477737,1274.16345783922,4482.79278555518,15768.9994197266,103.723223704654
"41","2025-02-22","610",6,45.4614173455108,-73.6487934086394,3,8.61410790080594,7.63101835181839,5.698640750533,5.42679666690206,5.03338465941774,5.37210141847462,5.44451755110644,5.52540963090935,7087.2,7087.2,6667.42727272727,6057.26862745098,60,60,60.4545454545455,54.7058823529412,80,80,70.4545454545455,67.6470588235294,0,0,0,0,40,40,49.0909090909091,64.5098039215686,90,90,91.3636363636364,91.2745098039216,0,0,5.45454545454546,5.09803921568628,0,0,833.477612285908,1225.03826331918,0,0,9.60586941784695,14.0503297009672,0,0,13.8662441660576,12.2618490113225,0,0,0,0,0,0,20.7145096270925,31.3249884590686,0,0,2.33549683248457,2.2007128969727,0,0,9.34198732993828,8.8028515878908,341.269483549055,1225.09495900326,5928.2300976316,17975.8134778581,117.922982425024
"42","2025-03-01","610",6,45.4622918570292,-73.6501745249962,3,7.73343200510042,7.0698839443353,6.80143136536126,7.02185581707058,7.97709537329357,6.83757074811029,5.85013247631481,5.90744433527762,7087.2,6782.15,6852.54615384615,6877.62307692308,60,65,63.8461538461538,62.4038461538462,80,65,68.4615384615385,64.3269230769231,0,0,0,0,40,45,43.8461538461538,47.6923076923077,90,92.5,91.9230769230769,90.2884615384615,0,10,7.69230769230769,10.1923076923077,0,431.405847201912,308.936143928872,424.882970099465,0,7.07106781186548,5.06369683541833,9.82645412156992,0,21.2132034355964,15.191090506255,17.7683582542898,0,0,0,0,0,7.07106781186548,5.06369683541833,15.5444189108509,0,3.53553390593274,2.53184841770917,9.51847849610664,0,14.142135623731,10.1273936708367,15.0150753806893,149.807446337878,980.177439178153,3614.1605574246,18104.4006951759,102.852859062613
"43","2025-03-04","610",6,45.4630529285582,-73.6504671054323,3,6.81658854065705,7.9150131775243,7.5976829374055,7.20567745224283,5.33132292706802,6.00825397896696,6.30752873915081,5.9104672093853,6477.1,6477.1,6667.75625,7076.03018867924,70,70,66.875,56.6037735849057,50,50,59.375,56.6037735849057,0,0,0,0,50,50,46.875,49.622641509434,95,95,93.4375,88.3018867924528,20,20,13.75,36.6037735849057,0,0,292.063139221071,809.541592884256,0,0,4.78713553878169,18.9069987272128,0,0,14.3614066163451,17.6986957609892,0,0,0,0,0,0,4.78713553878169,17.6190744704691,0,0,2.39356776939085,13.0067806364757,0,0,9.57427107756338,69.2249231526205,107.709403441111,1093.35702323684,4234.24828541504,17579.7251945595,127.589829804975
"44","2025-03-06","610",6,45.4586398507361,-73.6490463100003,3,8.71910868004386,6.65941862563042,5.36853019649835,6.32991439302927,5.944569015614,5.40472169000546,5.76192108259398,5.74340666108758,4300,4300,4561.51875,4836.25925925926,35,35,44.375,49.9074074074074,65,65,64.0625,60.0925925925926,0,0,0,0,110,110,97.1875,92.8703703703704,90,90,71.875,66.2037037037037,0,0,0,0,0,0,788.76466048182,993.35067332522,0,0,13.7689263682153,17.1423215865896,0,0,14.9687173799227,21.5767769276508,0,0,0,0,0,0,19.1458219985458,21.7099631908262,0,0,24.6221445044903,26.6517581491138,0,0,0,0,0,837.096715759943,3965.74706342922,17364.9275066338,199.441523095743
"45","2025-03-08","610",6,45.4608331007072,-73.6503966292157,3,5.88374714977118,4.97365797637859,5.83587706642654,6.13147554265888,4.34318033645151,4.65558965827749,5.05383310571533,5.56534576507011,7087.2,7087.2,7087.2,6641.57450980392,60,60,60,61.078431372549,80,80,80,68.5294117647059,0,0,0,0,40,40,40,54.5098039215686,90,90,90,82.6470588235294,0,0,0,1.17647058823529,0,0,0,870.70536161049,0,0,0,11.9295316542686,0,0,0,23.0281158075744,0,0,0,0,0,0,0,26.7068324958387,0,0,0,21.2920863509537,0,0,0,4.75270820628803,0,987.8100359688,3004.24032451445,18163.1898548124,72.2242854013354
"46","2025-03-12","610",6,45.4579544157187,-73.6515111393872,3,2.44031903308976,6.0566338350916,6.91357351400986,6.5817492740401,2.74606754010927,5.55982868323457,5.87112118030337,5.86327466217673,5927.1,5927.1,5648.25,5485.30576923077,85,85,79.1666666666667,71.6346153846154,10,10,20,34.4230769230769,0,0,0,0.384615384615385,100,100,97.5,80.8653846153846,25,25,28.3333333333333,32.1153846153846,0,0,0,0,0,0,651.253291738322,803.685645650641,0,0,13.6237315228267,20.453705590875,0,0,23.3549683248457,25.7943192969686,0,0,0,1.34534558799263,0,0,5.83874208121142,28.62401901472,0,0,7.78498944161523,14.8965765854715,0,0,0,0,0,843.982755077838,4322.80548826433,16224.0643202901,51.9690621220246
"47","2025-03-19","610",6,45.4613922493136,-73.6396751210188,3,4.56490200628927,6.83382086885941,7.84128918056598,7.23402626871953,4.83647633602021,5.94733835781202,6.67580620621312,6.10727402553042,4970,5909.73333333333,6251.45454545455,5615.89411764706,65,58.3333333333333,55.9090909090909,53.8235294117647,125,111.666666666667,106.818181818182,103.43137254902,0,0,0,0,30,20,16.3636363636364,16.4705882352941,30,68.3333333333333,82.2727272727273,73.7254901960784,0,0,0,0,0,1627.66587889939,1472.27918301091,1748.39292407762,0,11.5470053837925,10.4446593573419,12.4735013245727,0,23.094010767585,20.8893187146837,23.1838348009649,0,0,0,0,0,17.3205080756888,15.6669890360128,14.1525304326491,0,66.395280956807,60.0567913047158,54.1557304193647,0,0,0,0,762.679195992274,1840.08167785027,5150.72272789862,16684.0590224662,33.4786841006613
"48","2025-03-22","610",6,45.4616588757462,-73.6396405380133,3,8.56443198681637,9.43741128548531,8.1917181616204,7.29439734415215,8.39467386558665,7.8026207121196,6.71987303802837,6.13383733088657,4970,4970,5909.73333333333,5809.27450980392,65,65,58.3333333333333,56.5686274509804,125,125,111.666666666667,103.823529411765,0,0,0,0,30,30,20,17.0588235294118,30,30,68.3333333333333,74.6078431372549,0,0,0,0,0,0,1388.07812547574,1438.21079050925,0,0,9.84731927834662,10.4158627140737,0,0,19.6946385566932,25.428099325237,0,0,0,0,0,0,14.7709789175199,14.7029408822941,0,0,56.6220858504931,53.9522301416253,0,0,0,0,457.403252367257,1706.0965089244,5108.01050621412,17053.4185738203,30.1886379537298
"49","2025-03-26","610",6,45.4622470183029,-73.6376117595852,3,7.39904699490474,7.97529310090694,7.36339912441387,7.6190701650156,5.60099524778145,6.45642632010192,6.0742614808529,6.27682435698832,5949.4,5949.4,6256.03333333333,6184.57647058823,55,55,53.3333333333333,52.6470588235294,55,55,60,82.4509803921569,0,0,0,0,0,0,0,11.1764705882353,120,120,124.166666666667,99.2156862745098,0,0,0,0,0,0,716.141178734185,1064.03642110376,0,0,3.89249472080762,8.44706701621756,0,0,11.6774841624228,26.6152690953822,0,0,0,0,0,0,0,16.204574517528,0,0,9.73123680201904,45.8734405622644,0,0,0,0,79.3918679122925,649.490284160455,3910.0961775896,15611.7934245081,90.2160385000492
"50","2025-03-29","610",6,45.4619192436699,-73.6379265743011,3,4.86307652656246,7.64037084565778,7.57650478452714,7.29589070424402,4.86638068200668,6.30448672829002,6.05879709833606,6.12148159272358,7789.2,6409.35,6581.67692307692,6322.23846153846,45,52.5,51.9230769230769,53.4615384615385,85,62.5,71.9230769230769,84.2307692307692,0,0,0,0,0,0,2.30769230769231,9.03846153846153,145,126.25,122.692307692308,103.461538461538,0,0,0,0,0,919.9,1028.20560375333,1143.31503063505,0,5,6.30425171956115,8.19722941826972,0,15,21.7503315624595,27.2674591557125,0,0,0,0,0,0,8.32050294337844,14.4520322723973,0,12.5,30.4559370659335,46.8888805491809,0,0,0,0,245.708731671364,741.233124840616,3978.76480296882,16550.5884168511,116.27244503635
"51","2025-04-02","610",6,45.459120944835,-73.6383161034316,3,10.931489583557,9.3556975782486,6.96731726141875,5.26961779944423,3.24389940673837,5.12887692109479,5.75028504897531,6.11217103670579,2289.3,2289.3,3702.96666666667,3816.06538461538,30,30,31.6666666666667,25.5769230769231,95,95,84.5833333333333,61.4423076923077,0,0,0,0,15,15,17.5,35.7692307692308,35,35,68.3333333333333,85.3846153846154,0,0,0,0,0,0,2467.62368551879,2325.00396119288,0,0,10.7308673997732,15.6760666258061,0,0,27.0065929099926,43.4237729511754,0,0,0,0,0,0,23.7888438329628,38.6333267613803,0,0,50.3322295684717,46.143915472609,0,0,0,0,0,229.499672765912,2605.93489592787,9862.45220028202,211.449762484609
"52","2025-04-09","610",6,45.4585420691109,-73.6543717892317,3,6.63699843390303,6.91089541054176,6.74706000813699,5.63722346511744,5.1024213355692,5.24794684125495,5.58935050829861,5.41030866583852,5927.1,5927.1,6290.47692307692,6596.63333333333,85,85,69.2307692307692,54.7058823529412,10,10,18.8461538461538,16.078431372549,0,0,1.15384615384615,3.23529411764706,100,100,73.8461538461538,53.1372549019608,25,25,48.8461538461538,112.254901960784,0,0,0,0,0,0,872.499218866743,1383.82187317106,0,0,25.1533756719115,32.7934713732152,0,0,14.7413599205668,13.0120607703083,0,0,4.16025147168922,6.23085302440723,0,0,35.9486813709167,43.4276499975963,0,0,92.0179748326798,135.592454530074,0,0,0,0,368.129803449231,994.951776716614,4837.24634792882,14040.9036916508,112.54704837046
"53","2025-04-12","610",6,45.4572938901891,-73.6528791249524,3,5.7175957267089,8.84882558159777,7.23983140851197,6.63525783448646,5.88950704135794,7.47671786181786,6.02147568678236,5.64483079190411,6306.7,6306.7,6159.21666666667,5947.27547169811,55,55,67.0833333333333,74.811320754717,40,40,32.9166666666667,31.7924528301887,0,0,0.416666666666667,0.849056603773586,40,40,52.9166666666667,59.811320754717,20,20,22.0833333333333,24.9056603773585,0,0,0,0,0,0,227.522921256232,482.683810307479,0,0,19.0045847737919,21.302813649279,0,0,13.8921713292928,17.788672379404,0,0,1.44337567297406,1.89530012252063,0,0,29.2682214676394,33.769043973947,0,0,3.34278961710761,6.16211798923126,0,0,0,0,379.168307195708,959.897046240665,4693.45550546478,18423.5209221352,74.7403062148386
"54","2025-04-18","610",6,45.4572903425761,-73.6552965628142,3,3.96219331227795,4.2752385750738,4.0641812875405,5.2122251672673,3.9616991432918,4.05062427598478,4.3696387093562,5.09940983984006,6306.7,5739.05,5402.9,5350.63725490196,55,50,65.7692307692308,73.6274509803922,40,27.5,36.9230769230769,36.1764705882353,0,0,0.769230769230769,1.66666666666667,40,25,33.8461538461538,43.3333333333333,20,85,70.7692307692308,76.8627450980392,0,0,0,0,0,655.465760610982,1307.52916666003,1595.50628879497,0,5.77350269189626,35.4639578684093,40.9765595355753,0,14.4337567297406,18.6568197471306,21.8537922405728,0,0,1.87766904049703,3.41565025531987,0,17.3205080756888,18.0455264717055,27.7608837515427,0,75.0555349946514,60.4788583530833,77.3948369357654,0,0,0,0,598.428389022215,1279.55555054524,4529.50684506648,16274.1487514236,87.5649949842623
"55","2025-04-23","610",6,45.4548148860705,-73.6554695073875,3,9.11213858660296,7.89759580170782,7.23636945632116,5.88186439568936,6.7595403201913,6.40387998710804,6.17008183603487,5.62910095221422,2702.6,2702.6,3303.28333333333,3489.34705882353,145,145,130,127.549019607843,70,70,65,59.2156862745098,5,5,4.16666666666667,3.72549019607843,60,60,56.6666666666667,51.7647058823529,90,90,78.3333333333333,73.7254901960784,0,0,0,0,0,0,1402.89402232627,1415.00229389962,0,0,35.0324524872685,34.3419939581209,0,0,11.6774841624228,20.8655828823354,0,0,1.94624736040381,2.2007128969727,0,0,7.78498944161523,17.0535488802702,0,0,27.2474630456533,28.4928611630159,0,0,0,0,0,292.26690670527,1820.83480040499,10132.5781293835,190.100748407941
"56","2025-04-25","610",6,45.4553678126827,-73.6542207056534,3,4.93299737340411,6.31631933277766,5.92507193745574,6.16987198669787,4.27439009545103,4.99197699480917,5.39529036292233,5.59589437199276,6306.7,6306.7,5149.20769230769,4324.41176470588,55,55,86.9230769230769,109.117647058824,40,40,49.6153846153846,56.4705882352941,0,0,1.92307692307692,3.23529411764706,40,40,44.2307692307692,47.6470588235294,20,20,42.3076923076923,58.235294117647,0,0,0,0,0,0,1706.33765926791,1747.59068910853,0,0,42.9892652074553,41.8294858007237,0,0,14.2099640014701,14.5703163193892,0,0,2.53184841770917,2.41319899961953,0,0,12.8850937530792,15.2102906341881,0,0,33.2048807039583,34.1587987114852,0,0,0,0,239.36025678362,1008.21913031033,5309.3171608461,14444.4622928714,145.85584127241
"57","2025-04-30","610",6,45.4581683657762,-73.6541396259891,3,8.52091430094948,8.25182951406546,7.01576268908376,5.83149239576815,6.34763874563541,6.55719156755513,5.60334525760607,5.47037363842909,5927.1,6053.63333333333,6102.3,6290.27115384615,85,75,71.1538461538462,58.4615384615385,10,20,23.8461538461538,20.0961538461539,0,0,0,1.73076923076923,100,80,72.3076923076923,53.2692307692308,25,23.3333333333333,22.6923076923077,83.0769230769231,0,0,0,0,0,219.162162184382,196.964768423188,1105.97581531132,0,17.3205080756888,15.5662356498831,26.725519520959,0,17.3205080756888,15.5662356498831,14.2626065535497,0,0,0,4.83903808548353,0,34.6410161513775,31.1324712997662,39.7403905684624,0,2.88675134594813,2.59437260831385,110.174344217155,0,0,0,0,88.6610974860786,1073.93953208026,4141.34489802109,14747.8501982959,67.4794800691266
"58","2025-05-09","610",6,45.4576646830217,-73.6509822559294,3,8.81298464368375,7.24599429504067,6.93177350185392,6.57249856018895,7.25326454126912,6.26735186985787,5.99125167467111,5.78953768894606,4254,4811.7,4982.75833333333,5276.39803921569,50,61.6666666666667,62.0833333333333,70.8823529411765,70,50,47.5,40.9803921568627,0,0,0,0.686274509803921,85,90,86.25,78.0392156862745,45,38.3333333333333,36.25,35.6862745098039,0,0,0,0,0,965.964735381163,906.41989212138,837.838576216253,0,20.2072594216369,16.9837266139375,23.2530832870168,0,34.6410161513775,28.9592189749027,26.2301278655507,0,0,0,1.73770188557683,0,8.66025403784439,16.2543700417625,31.017389177243,0,11.5470053837925,10.8972473588517,16.7038800236094,0,0,0,0,386.91064141826,1423.85133884149,4597.92226853776,16454.2866791452,51.3339935554504
"59","2025-05-13","610",6,45.4581224132174,-73.6573139950795,3,6.28496052479733,6.04804773405939,4.81809400764187,4.79517639393668,5.87837744916164,4.95287300939784,4.88758020127531,5.12335147912157,5171.4,5171.4,4981.49230769231,6424.47884615385,45,45,52.6923076923077,47.3076923076923,15,15,19.2307692307692,19.4230769230769,0,0,0.384615384615385,3.07692307692308,10,10,13.8461538461538,16.3461538461539,150,150,145.384615384615,158.461538461538,0,0,0,12.7884615384615,0,0,684.721922220423,4198.62053612928,0,0,27.7350098112615,37.5403252263423,0,0,15.2542553961938,18.4617741312258,0,0,1.38675049056307,5.70120783159716,0,0,13.8675049056307,20.8664141581395,0,0,16.6410058867569,86.9501686314506,0,0,0,52.3413893656252,729.854978903887,1546.7755450086,4402.47894346161,17217.10695057,246.975528633365
"60","2025-05-20","610",6,45.4572245446235,-73.6542756858896,3,7.97532682616234,6.30793787157801,6.3123929879978,5.62745917750282,4.84608780642268,4.47017298912721,5.25995044494408,5.3917674447043,6306.7,6306.7,6306.7,5671.09607843137,55,55,55,72.7450980392157,40,40,40,32.7450980392157,0,0,0,0.784313725490196,40,40,40,50.4901960784314,20,20,20,46.4705882352941,0,0,0,0,0,0,0,1061.03773730453,0,0,0,30.0052283025841,0,0,0,18.474677953626,0,0,0,1.83645011356362,0,0,0,30.9071982224333,0,0,0,46.4036002660037,0,0,0,0,288.018970814915,847.436964373957,4750.3526603074,16846.0790219244,65.8196805706105
"61","2025-05-27","610",6,45.4581068414021,-73.6554232793383,3,5.2901223010211,6.28158976240276,4.82736834083723,5.14229584257563,4.3177476467648,4.85898318985818,5.01298219911029,5.16934081315138,5171.4,5739.05,5636.98461538462,6025.04339622642,45,50,54.2307692307692,57.3584905660377,15,27.5,21.9230769230769,23.1132075471698,0,0,0,3.0188679245283,10,25,33.0769230769231,38.4905660377358,150,85,90.7692307692308,123.77358490566,0,0,0,0,0,655.465760610982,538.500378901374,1725.49949897564,0,5.77350269189626,14.4115338424578,38.9600852646865,0,14.4337567297406,12.6718950073351,19.7636616598771,0,0,0,5.66191923847293,0,17.3205080756888,32.7578528459501,36.7630785945677,0,75.0555349946514,66.6097513458726,118.844216310104,0,0,0,0,489.667861756611,1228.70585063087,3711.23046540533,15683.6386812693,144.72846404786
"62","2024-10-22","614",4,45.4086228739352,-73.9292647816441,3,3.91155251102623,8.80679500565755,10.0569874910927,8.40690080589927,3.69871611234573,7.42462478908829,8.06516430707594,7.42269319791338,1200.2,1200.2,1200.2,1026.82692307692,180,180,180,175.961538461538,0,0,0,0,0,0,0,6.15384615384615,0,0,0,0.192307692307692,0,0,0,6.15384615384615,0,0,0,0,0,0,0,368.908451960106,0,0,0,9.076929468004,0,0,0,0,0,0,0,14.5728522991462,0,0,0,0.970919546725772,0,0,0,14.5728522991462,0,0,0,0,135.657065260929,382.090410270205,1002.70221800259,6657.29696968887,79.3004716674238
