Lon,Lat,Station_ID,Date,Year,Month,Day,Max_temp,Min_temp,Mean_temp,Total_precip,Snow_on_grnd,Speed_max_gust_wind,,,,,,,,,,
-73.93,45.43,SADB_1,2022-08-26,2022,8,26,20.3,15.9,18.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-08-27,2022,8,27,22.1,13.2,17.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-08-28,2022,8,28,26.3,10.9,18.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-08-29,2022,8,29,31.8,16.1,23.9,9.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-08-30,2022,8,30,29.2,18.6,23.9,8.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-08-31,2022,8,31,22.6,14.5,18.6,0.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-01,2022,9,1,17,9.9,13.4,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-02,2022,9,2,25.3,7.9,16.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-03,2022,9,3,28.2,12.7,20.4,0.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-04,2022,9,4,19.6,11.4,15.5,2.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-05,2022,9,5,19.7,10.9,15.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-06,2022,9,6,20.7,12.8,16.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-07,2022,9,7,24.5,13.2,18.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-08,2022,9,8,27.3,13.5,20.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-09,2022,9,9,26.9,14.4,20.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-10,2022,9,10,28.8,14.7,21.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-11,2022,9,11,27.8,14.1,21,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-12,2022,9,12,26.6,15.3,21,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-13,2022,9,13,21.8,16.5,19.2,18.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-14,2022,9,14,22.2,10.8,16.5,6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-15,2022,9,15,16.7,8.7,12.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-16,2022,9,16,17.4,6.6,12,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-17,2022,9,17,19.2,4.2,11.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-18,2022,9,18,14.6,11.8,13.2,32.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-19,2022,9,19,12,10.2,11.1,30.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-20,2022,9,20,15.3,11.2,13.3,0.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-21,2022,9,21,18.6,11.1,14.9,2.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-22,2022,9,22,18.4,8.4,13.4,2.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-23,2022,9,23,13.2,5.7,9.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-24,2022,9,24,18.6,5.5,12,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-25,2022,9,25,18,10.9,14.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-26,2022,9,26,18.2,11.6,14.9,1.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-27,2022,9,27,16.3,11.5,13.9,6.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-28,2022,9,28,,,,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-29,2022,9,29,,,,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-09-30,2022,9,30,17.4,3.7,10.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-01,2022,10,1,17,7.2,12.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-02,2022,10,2,12.7,0.9,6.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-03,2022,10,3,14.4,-0.4,7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-04,2022,10,4,17.3,-0.2,8.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-05,2022,10,5,20.8,1.7,11.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-06,2022,10,6,22.5,8.7,15.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-07,2022,10,7,15.9,4.4,10.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-08,2022,10,8,9.4,1.2,5.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-09,2022,10,9,12.4,0.8,6.6,0.9,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-10,2022,10,10,11.4,-0.4,5.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-11,2022,10,11,16.6,-1.6,7.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-12,2022,10,12,21,3.7,12.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-13,2022,10,13,18.9,10.9,14.9,17,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-14,2022,10,14,15.9,3.7,9.8,7.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-15,2022,10,15,17.8,2.1,9.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-16,2022,10,16,14.1,5.1,9.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-17,2022,10,17,14.2,6.8,10.5,2.4,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-18,2022,10,18,13.1,2.3,7.7,0.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-19,2022,10,19,9.6,1.1,5.4,1.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-20,2022,10,20,7,4.9,5.9,1.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-21,2022,10,21,15.2,2.5,8.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-22,2022,10,22,22,3,12.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-23,2022,10,23,20.3,3.7,12,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-24,2022,10,24,19.3,6.5,12.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-25,2022,10,25,24.1,9.2,16.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-26,2022,10,26,23.5,14.9,19.2,7.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-27,2022,10,27,15.4,-0.4,7.5,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-28,2022,10,28,8.7,-2.2,3.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-29,2022,10,29,14.5,-2.2,6.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-30,2022,10,30,16.3,1.8,9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-10-31,2022,10,31,15.8,3.1,9.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-01,2022,11,1,14.8,9.2,12,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-02,2022,11,2,14.7,1.6,8.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-03,2022,11,3,18.3,-0.2,9.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-04,2022,11,4,21.7,4.1,12.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-05,2022,11,5,24.2,8.2,16.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-06,2022,11,6,22.1,14.7,18.4,2.9,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-07,2022,11,7,15.2,6.2,10.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-08,2022,11,8,7.1,-3.6,1.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-09,2022,11,9,8.3,-4.4,1.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-10,2022,11,10,17.9,6.5,12.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-11,2022,11,11,16.7,7,11.8,41.6,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-12,2022,11,12,14.7,6.8,10.7,22.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-13,2022,11,13,6.9,-1.3,2.8,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-14,2022,11,14,2.6,-2.1,0.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-15,2022,11,15,1.5,-3,-0.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-16,2022,11,16,0.4,-1,-0.3,10.5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-17,2022,11,17,-0.8,-6.5,-3.7,0,7,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-18,2022,11,18,-2.3,-9.8,-6,1.3,8,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-19,2022,11,19,0.8,-3.4,-1.3,0,8,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-20,2022,11,20,-1.3,-9.3,-5.3,0.5,9,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-21,2022,11,21,4.1,-9.8,-2.8,0,3,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-22,2022,11,22,1.4,-5.6,-2.1,0,3,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-23,2022,11,23,2,-4.9,-1.4,0.2,3,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-24,2022,11,24,2.6,-4.7,-1,0,2,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-25,2022,11,25,4.8,-3.3,0.7,3.8,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-26,2022,11,26,8.6,1.2,4.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-27,2022,11,27,10.5,2.8,6.7,3.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-28,2022,11,28,4.3,-1,1.7,0.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-29,2022,11,29,1.6,-2.1,-0.2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-11-30,2022,11,30,8.4,0.8,4.6,15,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-01,2022,12,1,2.4,-2.4,0,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-02,2022,12,2,4,-4.3,-0.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-03,2022,12,3,10.6,-0.3,5.2,5,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-04,2022,12,4,1.5,-4.3,-1.4,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-05,2022,12,5,5.9,0.7,3.3,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-06,2022,12,6,7,2.6,4.8,13.3,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-07,2022,12,7,9.5,4.1,6.8,7.7,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-08,2022,12,8,4.9,-3.7,0.6,0.2,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-09,2022,12,9,-0.9,-9.3,-5.1,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-10,2022,12,10,-4.9,-10.4,-7.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-11,2022,12,11,-5,-8.3,-6.6,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-12,2022,12,12,-3.1,-10.4,-6.7,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-13,2022,12,13,0,-9.8,-4.9,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-14,2022,12,14,-0.5,-9.1,-4.8,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-15,2022,12,15,5.2,-1.1,2,0,0,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-16,2022,12,16,1.9,-0.8,0.5,8.4,1,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-17,2022,12,17,-0.2,-0.8,-0.5,9.8,25,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-18,2022,12,18,-0.7,-3.3,-2,0,30,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-19,2022,12,19,-0.4,-5,-2.7,0,27,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-20,2022,12,20,-1.8,-6.1,-4,0,25,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-21,2022,12,21,1,-9.4,-4.2,0,23,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-22,2022,12,22,-2.3,-10.3,-6.3,6.5,21,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-23,2022,12,23,6.7,-10.2,-1.8,26.4,29,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-24,2022,12,24,-7.8,-10.4,-9.1,0.4,21,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-25,2022,12,25,-3.9,-8,-6,1.2,21,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-26,2022,12,26,-3.2,-9.6,-6.4,0.2,25,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-27,2022,12,27,-4,-11.6,-7.8,1.1,25,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-28,2022,12,28,-0.5,-4,-2.2,5.3,24,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-29,2022,12,29,7.9,-4.3,1.8,0.2,26,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-30,2022,12,30,9,3.4,6.2,1.6,18,0,,,,,,,,,,
-73.93,45.43,SADB_1,2022-12-31,2022,12,31,8.3,2.7,5.5,14,9,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-01,2022,1,1,1.4,-2.4,-0.5,2.3,6,32,,,,,,,,,,
-73.74,45.47,PETI,2022-01-02,2022,1,2,-2.3,-16.8,-9.6,4.2,4,32,,,,,,,,,,
-73.74,45.47,PETI,2022-01-03,2022,1,3,-11.7,-20.8,-16.2,0,7,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-04,2022,1,4,-2.8,-16.4,-9.6,0,7,32,,,,,,,,,,
-73.74,45.47,PETI,2022-01-05,2022,1,5,2.3,-6.5,-2.1,0.6,7,73,,,,,,,,,,
-73.74,45.47,PETI,2022-01-06,2022,1,6,1.9,-7.3,-2.7,0,8,57,,,,,,,,,,
-73.74,45.47,PETI,2022-01-07,2022,1,7,-5.9,-14.9,-10.4,1.1,8,38,,,,,,,,,,
-73.74,45.47,PETI,2022-01-08,2022,1,8,-8.4,-19.7,-14,0.2,9,34,,,,,,,,,,
-73.74,45.47,PETI,2022-01-09,2022,1,9,3.3,-10.8,-3.8,4.4,8,71,,,,,,,,,,
-73.74,45.47,PETI,2022-01-10,2022,1,10,-7.1,-20.5,-13.8,0,10,56,,,,,,,,,,
-73.74,45.47,PETI,2022-01-11,2022,1,11,-15.2,-25,-20.1,0,10,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-12,2022,1,12,-8.8,-16.4,-12.6,1.5,9,38,,,,,,,,,,
-73.74,45.47,PETI,2022-01-13,2022,1,13,-7.1,-9.8,-8.5,0.9,13,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-14,2022,1,14,-6.7,-22.9,-14.8,0,12,39,,,,,,,,,,
-73.74,45.47,PETI,2022-01-15,2022,1,15,-19.1,-26,-22.6,0.2,11,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-16,2022,1,16,-12.8,-24.8,-18.8,0.3,11,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-17,2022,1,17,-3.3,-16.6,-10,8.8,11,52,,,,,,,,,,
-73.74,45.47,PETI,2022-01-18,2022,1,18,-6.6,-18.9,-12.8,0,14,44,,,,,,,,,,
-73.74,45.47,PETI,2022-01-19,2022,1,19,-6.4,-16.7,-11.6,4.5,11,42,,,,,,,,,,
-73.74,45.47,PETI,2022-01-20,2022,1,20,-6.2,-22.9,-14.6,0,14,39,,,,,,,,,,
-73.74,45.47,PETI,2022-01-21,2022,1,21,-16.1,-26.1,-21.1,0.3,14,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-22,2022,1,22,-16,-26.7,-21.4,0,14,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-23,2022,1,23,-8.1,-20.9,-14.5,0,15,31,,,,,,,,,,
-73.74,45.47,PETI,2022-01-24,2022,1,24,-12.1,-25.7,-18.9,0.2,14,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-25,2022,1,25,-9.8,-18.2,-14,0.5,15,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-26,2022,1,26,-16.8,-25.6,-21.2,0,16,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-27,2022,1,27,-5.7,-22,-13.9,1.7,17,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-28,2022,1,28,-3.9,-21.2,-12.5,1,23,39,,,,,,,,,,
-73.74,45.47,PETI,2022-01-29,2022,1,29,-12.3,-21,-16.7,0,20,42,,,,,,,,,,
-73.74,45.47,PETI,2022-01-30,2022,1,30,-10.3,-19.6,-15,0,16,0,,,,,,,,,,
-73.74,45.47,PETI,2022-01-31,2022,1,31,-5.9,-17.6,-11.8,0.2,16,0,,,,,,,,,,
-73.74,45.47,PETI,2022-02-01,2022,2,1,-0.8,-17.1,-9,0,16,52,,,,,,,,,,
-73.74,45.47,PETI,2022-02-02,2022,2,2,4.6,-1.3,1.6,2.8,15,43,,,,,,,,,,
-73.74,45.47,PETI,2022-02-03,2022,2,3,1.4,-11.2,-4.9,7.7,14,36,,,,,,,,,,
-73.74,45.47,PETI,2022-02-04,2022,2,4,-11.2,-13.5,-12.3,2.4,26,46,,,,,,,,,,
-73.74,45.47,PETI,2022-02-05,2022,2,5,-11.9,-19.2,-15.5,0,18,40,,,,,,,,,,
-73.74,45.47,PETI,2022-02-06,2022,2,6,-6.2,-21.3,-13.7,0.2,20,34,,,,,,,,,,
-73.74,45.47,PETI,2022-02-07,2022,2,7,-0.5,-11.7,-6.1,0.3,20,0,,,,,,,,,,
-73.74,45.47,PETI,2022-02-08,2022,2,8,-1.9,-8.4,-5.2,0,20,0,,,,,,,,,,
-73.74,45.47,PETI,2022-02-09,2022,2,9,1.9,-8.9,-3.5,0,20,37,,,,,,,,,,
-73.74,45.47,PETI,2022-02-10,2022,2,10,3.5,0.9,2.2,0.9,20,39,,,,,,,,,,
-73.74,45.47,PETI,2022-02-11,2022,2,11,5.2,0,2.6,1.5,17,39,,,,,,,,,,
-73.74,45.47,PETI,2022-02-12,2022,2,12,4.2,-15,-5.4,2.1,16,55,,,,,,,,,,
-73.74,45.47,PETI,2022-02-13,2022,2,13,-14.1,-20.4,-17.3,0.2,14,33,,,,,,,,,,
-73.74,45.47,PETI,2022-02-14,2022,2,14,-11.9,-17.2,-14.5,0,14,33,,,,,,,,,,
-73.74,45.47,PETI,2022-02-15,2022,2,15,-8.4,-16.4,-12.4,0,14,0,,,,,,,,,,
-73.74,45.47,PETI,2022-02-16,2022,2,16,3.8,-13.2,-4.7,0,14,52,,,,,,,,,,
-73.74,45.47,PETI,2022-02-17,2022,2,17,5.8,-4.3,0.7,34.5,12,52,,,,,,,,,,
-73.74,45.47,PETI,2022-02-18,2022,2,18,-4.3,-16,-10.1,8.6,14,67,,,,,,,,,,
-73.74,45.47,PETI,2022-02-19,2022,2,19,-0.8,-14.9,-7.9,3.6,18,71,,,,,,,,,,
-73.74,45.47,PETI,2022-02-20,2022,2,20,4.7,-17,-6.2,0.2,15,52,,,,,,,,,,
-73.74,45.47,PETI,2022-02-21,2022,2,21,4.6,-8.6,-2,0,11,46,,,,,,,,,,
-73.74,45.47,PETI,2022-02-22,2022,2,22,-1.5,-9.5,-5.5,4.4,11,46,,,,,,,,,,
-73.74,45.47,PETI,2022-02-23,2022,2,23,3.6,-12.9,-4.6,9.9,12,71,,,,,,,,,,
-73.74,45.47,PETI,2022-02-24,2022,2,24,-8.9,-16.4,-12.6,1,12,0,,,,,,,,,,
-73.74,45.47,PETI,2022-02-25,2022,2,25,-10.6,-15.2,-12.9,5.9,12,47,,,,,,,,,,
-73.74,45.47,PETI,2022-02-26,2022,2,26,-3.6,-17.7,-10.6,0,14,39,,,,,,,,,,
-73.74,45.47,PETI,2022-02-27,2022,2,27,0,-13.9,-7,0.2,13,59,,,,,,,,,,
-73.74,45.47,PETI,2022-02-28,2022,2,28,-11,-18.3,-14.7,0,18,36,,,,,,,,,,
-73.74,45.47,PETI,2022-03-01,2022,3,1,-8.2,-14.8,-11.5,6.6,18,0,,,,,,,,,,
-73.74,45.47,PETI,2022-03-02,2022,3,2,-3.2,-12.3,-7.8,0.8,24,31,,,,,,,,,,
-73.74,45.47,PETI,2022-03-03,2022,3,3,-6.3,-15.5,-10.9,0,24,45,,,,,,,,,,
-73.74,45.47,PETI,2022-03-04,2022,3,4,-3.7,-17.1,-10.4,0,21,44,,,,,,,,,,
-73.74,45.47,PETI,2022-03-05,2022,3,5,-0.2,-15.4,-7.8,0.9,21,0,,,,,,,,,,
-73.74,45.47,PETI,2022-03-06,2022,3,6,12.3,-2.7,4.8,7.1,22,66,,,,,,,,,,
-73.74,45.47,PETI,2022-03-07,2022,3,7,4.9,-1.5,1.7,6.8,12,53,,,,,,,,,,
-73.74,45.47,PETI,2022-03-08,2022,3,8,-1.5,-5.6,-3.5,0.3,15,54,,,,,,,,,,
-73.74,45.47,PETI,2022-03-09,2022,3,9,3.6,-4.3,-0.4,0.4,14,38,,,,,,,,,,
-73.74,45.47,PETI,2022-03-10,2022,3,10,2.4,-3.4,-0.5,0.3,13,40,,,,,,,,,,
-73.74,45.47,PETI,2022-03-11,2022,3,11,2.1,-2.6,-0.3,3.7,12,0,,,,,,,,,,
-73.74,45.47,PETI,2022-03-12,2022,3,12,-0.4,-7.1,-3.7,2.3,18,51,,,,,,,,,,
-73.74,45.47,PETI,2022-03-13,2022,3,13,-3.6,-10.3,-6.9,0.3,16,51,,,,,,,,,,
-73.74,45.47,PETI,2022-03-14,2022,3,14,5.2,-4.9,0.2,0.5,14,47,,,,,,,,,,
-73.74,45.47,PETI,2022-03-15,2022,3,15,2.5,-4,-0.7,0.3,10,0,,,,,,,,,,
-73.74,45.47,PETI,2022-03-16,2022,3,16,7.3,-5.6,0.8,0.8,10,35,,,,,,,,,,
-73.74,45.47,PETI,2022-03-17,2022,3,17,15.3,1.7,8.5,1.8,4,0,,,,,,,,,,
-73.74,45.47,PETI,2022-03-18,2022,3,18,9.5,1.5,5.5,1,1,33,,,,,,,,,,
-73.74,45.47,PETI,2022-03-19,2022,3,19,5.9,1.4,3.7,19.8,2,42,,,,,,,,,,
-73.74,45.47,PETI,2022-03-20,2022,3,20,5.6,1.2,3.4,2.7,2,45,,,,,,,,,,
-73.74,45.47,PETI,2022-03-21,2022,3,21,6.7,-0.9,2.9,0,2,49,,,,,,,,,,
-73.74,45.47,PETI,2022-03-22,2022,3,22,4.5,-3.5,0.5,0,2,43,,,,,,,,,,
-73.74,45.47,PETI,2022-03-23,2022,3,23,4.6,-5.6,-0.5,3.8,2,35,,,,,,,,,,
-73.74,45.47,PETI,2022-03-24,2022,3,24,8.4,1.3,4.9,21,2,52,,,,,,,,,,
-73.74,45.47,PETI,2022-03-25,2022,3,25,9.1,1.8,5.5,10.3,2,31,,,,,,,,,,
-73.74,45.47,PETI,2022-03-26,2022,3,26,7.3,1.7,4.5,0,2,32,,,,,,,,,,
-73.74,45.47,PETI,2022-03-27,2022,3,27,2.8,-9.5,-3.3,0.4,1,48,,,,,,,,,,
-73.74,45.47,PETI,2022-03-28,2022,3,28,-6.9,-11.8,-9.4,0.2,1,39,,,,,,,,,,
-73.74,45.47,PETI,2022-03-29,2022,3,29,-0.6,-7.4,-4,0,1,47,,,,,,,,,,
-73.74,45.47,PETI,2022-03-30,2022,3,30,3.6,-7.6,-2,0.6,1,0,,,,,,,,,,
-73.74,45.47,PETI,2022-03-31,2022,3,31,10.3,0.7,5.5,1.2,1,38,,,,,,,,,,
-73.74,45.47,PETI,2022-04-01,2022,4,1,7.1,0,3.5,0.2,1,43,,,,,,,,,,
-73.74,45.47,PETI,2022-04-02,2022,4,2,6.6,-2.9,1.9,0,1,49,,,,,,,,,,
-73.74,45.47,PETI,2022-04-03,2022,4,3,5.4,0.4,2.9,0,1,35,,,,,,,,,,
-73.74,45.47,PETI,2022-04-04,2022,4,4,11.5,-1.7,4.9,0,0,38,,,,,,,,,,
-73.74,45.47,PETI,2022-04-05,2022,4,5,12.4,-2.1,5.2,1.8,0,0,,,,,,,,,,
-73.74,45.47,PETI,2022-04-06,2022,4,6,13.6,0.9,7.3,0.2,0,38,,,,,,,,,,
-73.74,45.47,PETI,2022-04-07,2022,4,7,7.8,1.8,4.8,42.4,0,34,,,,,,,,,,
-73.74,45.47,PETI,2022-04-08,2022,4,8,7.2,1.6,4.4,8.5,0,39,,,,,,,,,,
-73.74,45.47,PETI,2022-04-09,2022,4,9,7.8,2.1,5,0.4,0,0,,,,,,,,,,
-73.74,45.47,PETI,2022-04-10,2022,4,10,9.6,1.3,5.5,0,0,45,,,,,,,,,,
-73.74,45.47,PETI,2022-04-11,2022,4,11,12.8,-1.3,5.7,0,0,0,,,,,,,,,,
-73.74,45.47,PETI,2022-04-12,2022,4,12,16.9,7.1,12,1.8,0,51,,,,,,,,,,
-73.74,45.47,PETI,2022-04-13,2022,4,13,12.3,6.4,9.3,7.9,0,37,,,,,,,,,,
-73.74,45.47,PETI,2022-04-14,2022,4,14,11.4,6.4,8.9,4.9,0,40,,,,,,,,,,
-73.74,45.47,PETI,2022-04-15,2022,4,15,15.1,2.7,8.9,7.8,0,71,,,,,,,,,,
-73.74,45.47,PETI,2022-04-16,2022,4,16,8,0.5,4.2,5.6,0,40,,,,,,,,,,
-73.74,45.47,PETI,2022-04-17,2022,4,17,7.6,-1.5,3,0,0,50,,,,,,,,,,
-73.74,45.47,PETI,2022-04-18,2022,4,18,10.9,-2.2,4.3,3.6,0,52,,,,,,,,,,
-73.74,45.47,PETI,2022-04-19,2022,4,19,4.8,0.3,2.6,29.3,6,52,,,,,,,,,,
-73.74,45.47,PETI,2022-04-20,2022,4,20,8.4,1.9,5.2,0,0,58,,,,,,,,,,
-73.74,45.47,PETI,2022-04-21,2022,4,21,11.7,1.7,6.7,1.8,0,53,,,,,,,,,,
-73.74,45.47,PETI,2022-04-22,2022,4,22,12.4,2.7,7.6,0,0,45,,,,,,,,,,
-73.74,45.47,PETI,2022-04-23,2022,4,23,10.2,-0.4,4.9,0,0,0,,,,,,,,,,
